make,model,variant,year,fuel_type,transmission,cc,mileage,seating_capacity,body_type,is_active,is_discontinued,source,confidence,range_key,start_year,end_year,model_generation,carwale_make_slug,carwale_model_slug,carwale_version_id,carwale_version_slug,carwale_model_url,ex_showroom_price
Aston Martin,V8 Vantage,S Coupe,2015,Petrol,Automatic,4735,kmpl,2 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-v8-vantage-s-coupe-petrol-automatic-4735-2012-2018,2012,2018,V8 Vantage [2012-2018],aston-martin,v8-vantage-2012-2018,2115,s-coupe,https://www.carwale.com/aston-martin-cars/v8-vantage-2012-2018/,
Aston Martin,V8 Vantage,Coupe,2016,Petrol,Manual,4735,kmpl,2 Person,,False,True,carwale,model_generation_range_fallback,aston-martin-v8-vantage-coupe-petrol-manual-4735-2012-2018,2012,2018,V8 Vantage [2012-2018],aston-martin,v8-vantage-2012-2018,2108,coupe,https://www.carwale.com/aston-martin-cars/v8-vantage-2012-2018/,
Aston Martin,V8 Vantage,N420,2016,Petrol,Automatic,,kmpl,Person,,False,True,carwale,model_generation_range_fallback,aston-martin-v8-vantage-n420-petrol-automatic-2012-2018,2012,2018,V8 Vantage [2012-2018],aston-martin,v8-vantage-2012-2018,2088,n420,https://www.carwale.com/aston-martin-cars/v8-vantage-2012-2018/,
Aston Martin,V8 Vantage,Roadster,2016,Petrol,Manual,4735,kmpl,2 Person,,False,True,carwale,model_generation_range_fallback,aston-martin-v8-vantage-roadster-petrol-manual-4735-2012-2018,2012,2018,V8 Vantage [2012-2018],aston-martin,v8-vantage-2012-2018,2109,roadster,https://www.carwale.com/aston-martin-cars/v8-vantage-2012-2018/,
Aston Martin,V8 Vantage,S Coupe,2016,Petrol,Automatic,4735,kmpl,2 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-v8-vantage-s-coupe-petrol-automatic-4735-2012-2018,2012,2018,V8 Vantage [2012-2018],aston-martin,v8-vantage-2012-2018,2115,s-coupe,https://www.carwale.com/aston-martin-cars/v8-vantage-2012-2018/,
Aston Martin,V8 Vantage,Coupe,2017,Petrol,Manual,4735,kmpl,2 Person,,False,True,carwale,model_generation_range_fallback,aston-martin-v8-vantage-coupe-petrol-manual-4735-2012-2018,2012,2018,V8 Vantage [2012-2018],aston-martin,v8-vantage-2012-2018,2108,coupe,https://www.carwale.com/aston-martin-cars/v8-vantage-2012-2018/,
Aston Martin,V8 Vantage,N420,2017,Petrol,Automatic,,kmpl,Person,,False,True,carwale,model_generation_range_fallback,aston-martin-v8-vantage-n420-petrol-automatic-2012-2018,2012,2018,V8 Vantage [2012-2018],aston-martin,v8-vantage-2012-2018,2088,n420,https://www.carwale.com/aston-martin-cars/v8-vantage-2012-2018/,
Aston Martin,V8 Vantage,Roadster,2017,Petrol,Manual,4735,kmpl,2 Person,,False,True,carwale,model_generation_range_fallback,aston-martin-v8-vantage-roadster-petrol-manual-4735-2012-2018,2012,2018,V8 Vantage [2012-2018],aston-martin,v8-vantage-2012-2018,2109,roadster,https://www.carwale.com/aston-martin-cars/v8-vantage-2012-2018/,
Aston Martin,V8 Vantage,S Coupe,2017,Petrol,Automatic,4735,kmpl,2 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-v8-vantage-s-coupe-petrol-automatic-4735-2012-2018,2012,2018,V8 Vantage [2012-2018],aston-martin,v8-vantage-2012-2018,2115,s-coupe,https://www.carwale.com/aston-martin-cars/v8-vantage-2012-2018/,
Aston Martin,V8 Vantage,Coupe,2018,Petrol,Manual,4735,kmpl,2 Person,,False,True,carwale,model_generation_range_fallback,aston-martin-v8-vantage-coupe-petrol-manual-4735-2012-2018,2012,2018,V8 Vantage [2012-2018],aston-martin,v8-vantage-2012-2018,2108,coupe,https://www.carwale.com/aston-martin-cars/v8-vantage-2012-2018/,
Aston Martin,V8 Vantage,N420,2018,Petrol,Automatic,,kmpl,Person,,False,True,carwale,model_generation_range_fallback,aston-martin-v8-vantage-n420-petrol-automatic-2012-2018,2012,2018,V8 Vantage [2012-2018],aston-martin,v8-vantage-2012-2018,2088,n420,https://www.carwale.com/aston-martin-cars/v8-vantage-2012-2018/,
Aston Martin,V8 Vantage,Roadster,2018,Petrol,Manual,4735,kmpl,2 Person,,False,True,carwale,model_generation_range_fallback,aston-martin-v8-vantage-roadster-petrol-manual-4735-2012-2018,2012,2018,V8 Vantage [2012-2018],aston-martin,v8-vantage-2012-2018,2109,roadster,https://www.carwale.com/aston-martin-cars/v8-vantage-2012-2018/,
Aston Martin,V8 Vantage,S Coupe,2018,Petrol,Automatic,4735,kmpl,2 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-v8-vantage-s-coupe-petrol-automatic-4735-2012-2018,2012,2018,V8 Vantage [2012-2018],aston-martin,v8-vantage-2012-2018,2115,s-coupe,https://www.carwale.com/aston-martin-cars/v8-vantage-2012-2018/,
Aston Martin,Vanquish,V12,2012,Petrol,Automatic,5935,kmpl,4 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vanquish-v12-petrol-automatic-5935-2012-2019,2012,2019,Vanquish [2012-2019],aston-martin,vanquish-2012-2019,2642,v12,https://www.carwale.com/aston-martin-cars/vanquish-2012-2019/,
Aston Martin,Vanquish,V12,2013,Petrol,Automatic,5935,kmpl,4 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vanquish-v12-petrol-automatic-5935-2012-2019,2012,2019,Vanquish [2012-2019],aston-martin,vanquish-2012-2019,2642,v12,https://www.carwale.com/aston-martin-cars/vanquish-2012-2019/,
Aston Martin,Vanquish,V12,2014,Petrol,Automatic,5935,kmpl,4 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vanquish-v12-petrol-automatic-5935-2012-2019,2012,2019,Vanquish [2012-2019],aston-martin,vanquish-2012-2019,2642,v12,https://www.carwale.com/aston-martin-cars/vanquish-2012-2019/,
Aston Martin,Vanquish,V12,2015,Petrol,Automatic,5935,kmpl,4 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vanquish-v12-petrol-automatic-5935-2012-2019,2012,2019,Vanquish [2012-2019],aston-martin,vanquish-2012-2019,2642,v12,https://www.carwale.com/aston-martin-cars/vanquish-2012-2019/,
Aston Martin,Vanquish,V12,2016,Petrol,Automatic,5935,kmpl,4 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vanquish-v12-petrol-automatic-5935-2012-2019,2012,2019,Vanquish [2012-2019],aston-martin,vanquish-2012-2019,2642,v12,https://www.carwale.com/aston-martin-cars/vanquish-2012-2019/,
Aston Martin,Vanquish,V12,2017,Petrol,Automatic,5935,kmpl,4 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vanquish-v12-petrol-automatic-5935-2012-2019,2012,2019,Vanquish [2012-2019],aston-martin,vanquish-2012-2019,2642,v12,https://www.carwale.com/aston-martin-cars/vanquish-2012-2019/,
Aston Martin,Vanquish,V12,2018,Petrol,Automatic,5935,kmpl,4 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vanquish-v12-petrol-automatic-5935-2012-2019,2012,2019,Vanquish [2012-2019],aston-martin,vanquish-2012-2019,2642,v12,https://www.carwale.com/aston-martin-cars/vanquish-2012-2019/,
Aston Martin,Vanquish,V12,2019,Petrol,Automatic,5935,kmpl,4 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vanquish-v12-petrol-automatic-5935-2012-2019,2012,2019,Vanquish [2012-2019],aston-martin,vanquish-2012-2019,2642,v12,https://www.carwale.com/aston-martin-cars/vanquish-2012-2019/,
Aston Martin,Vanquish,V12,2025,Petrol,Automatic,5203,kmpl,2 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vanquish-v12-petrol-automatic-5203-2025-2026,2025,2026,Vanquish,aston-martin,vanquish,20169,v12,https://www.carwale.com/aston-martin-cars/vanquish/,
Aston Martin,Vanquish,V12,2026,Petrol,Automatic,5203,kmpl,2 Person,,True,False,carwale,carwale_launch_discontinue_range,aston-martin-vanquish-v12-petrol-automatic-5203-2025-2026,2025,2026,Vanquish,aston-martin,vanquish,20169,v12,https://www.carwale.com/aston-martin-cars/vanquish/,
Aston Martin,Vantage,Coupe,2018,Petrol,Automatic,3982,kmpl,2 Person,,False,True,carwale,exact_carwale_version_range,aston-martin-vantage-coupe-petrol-automatic-3982-2018-2020,2018,2020,Vantage [2018-2024],aston-martin,vantage-2018-2024,5935,coupe-2018-2020,https://www.carwale.com/aston-martin-cars/vantage-2018-2024/,
Aston Martin,Vantage,Coupe,2019,Petrol,Automatic,3982,kmpl,2 Person,,False,True,carwale,exact_carwale_version_range,aston-martin-vantage-coupe-petrol-automatic-3982-2018-2020,2018,2020,Vantage [2018-2024],aston-martin,vantage-2018-2024,5935,coupe-2018-2020,https://www.carwale.com/aston-martin-cars/vantage-2018-2024/,
Aston Martin,Vantage,Coupe,2020,Petrol,Automatic,3982,kmpl,2 Person,,False,True,carwale,exact_carwale_version_range,aston-martin-vantage-coupe-petrol-automatic-3982-2018-2020,2018,2020,Vantage [2018-2024],aston-martin,vantage-2018-2024,5935,coupe-2018-2020,https://www.carwale.com/aston-martin-cars/vantage-2018-2024/,
Aston Martin,Vantage,Coupe,2020,Petrol,Automatic,3982,8.6,2 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vantage-coupe-petrol-automatic-3982-2020-2024,2020,2024,Vantage [2018-2024],aston-martin,vantage-2018-2024,7382,coupe,https://www.carwale.com/aston-martin-cars/vantage-2018-2024/,
Aston Martin,Vantage,Coupe,2021,Petrol,Automatic,3982,8.6,2 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vantage-coupe-petrol-automatic-3982-2020-2024,2020,2024,Vantage [2018-2024],aston-martin,vantage-2018-2024,7382,coupe,https://www.carwale.com/aston-martin-cars/vantage-2018-2024/,
Aston Martin,Vantage,Coupe,2022,Petrol,Automatic,3982,8.6,2 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vantage-coupe-petrol-automatic-3982-2020-2024,2020,2024,Vantage [2018-2024],aston-martin,vantage-2018-2024,7382,coupe,https://www.carwale.com/aston-martin-cars/vantage-2018-2024/,
Aston Martin,Vantage,Coupe,2023,Petrol,Automatic,3982,8.6,2 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vantage-coupe-petrol-automatic-3982-2020-2024,2020,2024,Vantage [2018-2024],aston-martin,vantage-2018-2024,7382,coupe,https://www.carwale.com/aston-martin-cars/vantage-2018-2024/,
Aston Martin,Vantage,Coupe,2024,Petrol,Automatic,3982,8.6,2 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vantage-coupe-petrol-automatic-3982-2020-2024,2020,2024,Vantage [2018-2024],aston-martin,vantage-2018-2024,7382,coupe,https://www.carwale.com/aston-martin-cars/vantage-2018-2024/,
Aston Martin,Vantage,V8,2024,Petrol,Automatic,3982,kmpl,2 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vantage-v8-petrol-automatic-3982-2024-2024,2024,2024,Vantage [2024-2024],aston-martin,vantage-2024-2024,17115,v8,https://www.carwale.com/aston-martin-cars/vantage-2024-2024/,
Aston Martin,Vantage,V8,2024,Petrol,Automatic,3982,kmpl,2 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vantage-v8-petrol-automatic-3982-2024-2026,2024,2026,Vantage,aston-martin,vantage,18141,v8,https://www.carwale.com/aston-martin-cars/vantage/,
Aston Martin,Vantage,V8,2025,Petrol,Automatic,3982,kmpl,2 Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vantage-v8-petrol-automatic-3982-2024-2026,2024,2026,Vantage,aston-martin,vantage,18141,v8,https://www.carwale.com/aston-martin-cars/vantage/,
Aston Martin,Vantage,V8,2026,Petrol,Automatic,3982,kmpl,2 Person,,True,False,carwale,carwale_launch_discontinue_range,aston-martin-vantage-v8-petrol-automatic-3982-2024-2026,2024,2026,Vantage,aston-martin,vantage,18141,v8,https://www.carwale.com/aston-martin-cars/vantage/,
Aston Martin,Vantage V8 [2022],F1 Edition,2022,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vantage-v8-2022-f1-edition-petrol-automatic-2022-2024,2022,2024,Vantage V8 [2022],aston-martin,vantage-v8-2022,14531,f1-edition,https://www.carwale.com/aston-martin-cars/vantage-v8-2022/,
Aston Martin,Vantage V8 [2022],F1 Edition,2023,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vantage-v8-2022-f1-edition-petrol-automatic-2022-2024,2022,2024,Vantage V8 [2022],aston-martin,vantage-v8-2022,14531,f1-edition,https://www.carwale.com/aston-martin-cars/vantage-v8-2022/,
Aston Martin,Vantage V8 [2022],F1 Edition,2024,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-vantage-v8-2022-f1-edition-petrol-automatic-2022-2024,2022,2024,Vantage V8 [2022],aston-martin,vantage-v8-2022,14531,f1-edition,https://www.carwale.com/aston-martin-cars/vantage-v8-2022/,
Aston Martin,Virage,Volante,2014,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-virage-volante-petrol-automatic-2014-2024,2014,2024,Virage,aston-martin,virage,3582,volante,https://www.carwale.com/aston-martin-cars/virage/,
Aston Martin,Virage,Volante,2015,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-virage-volante-petrol-automatic-2014-2024,2014,2024,Virage,aston-martin,virage,3582,volante,https://www.carwale.com/aston-martin-cars/virage/,
Aston Martin,Virage,Volante,2016,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-virage-volante-petrol-automatic-2014-2024,2014,2024,Virage,aston-martin,virage,3582,volante,https://www.carwale.com/aston-martin-cars/virage/,
Aston Martin,Virage,Volante,2017,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-virage-volante-petrol-automatic-2014-2024,2014,2024,Virage,aston-martin,virage,3582,volante,https://www.carwale.com/aston-martin-cars/virage/,
Aston Martin,Virage,Volante,2018,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-virage-volante-petrol-automatic-2014-2024,2014,2024,Virage,aston-martin,virage,3582,volante,https://www.carwale.com/aston-martin-cars/virage/,
Aston Martin,Virage,Volante,2019,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-virage-volante-petrol-automatic-2014-2024,2014,2024,Virage,aston-martin,virage,3582,volante,https://www.carwale.com/aston-martin-cars/virage/,
Aston Martin,Virage,Volante,2020,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-virage-volante-petrol-automatic-2014-2024,2014,2024,Virage,aston-martin,virage,3582,volante,https://www.carwale.com/aston-martin-cars/virage/,
Aston Martin,Virage,Volante,2021,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-virage-volante-petrol-automatic-2014-2024,2014,2024,Virage,aston-martin,virage,3582,volante,https://www.carwale.com/aston-martin-cars/virage/,
Aston Martin,Virage,Volante,2022,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-virage-volante-petrol-automatic-2014-2024,2014,2024,Virage,aston-martin,virage,3582,volante,https://www.carwale.com/aston-martin-cars/virage/,
Aston Martin,Virage,Volante,2023,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-virage-volante-petrol-automatic-2014-2024,2014,2024,Virage,aston-martin,virage,3582,volante,https://www.carwale.com/aston-martin-cars/virage/,
Aston Martin,Virage,Volante,2024,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,aston-martin-virage-volante-petrol-automatic-2014-2024,2014,2024,Virage,aston-martin,virage,3582,volante,https://www.carwale.com/aston-martin-cars/virage/,
Audi,A3,35 TDI Attraction,2014,Diesel,Automatic,1968,20.3799991607666,5 Person,,False,True,carwale,carwale_launch_discontinue_range,audi-a3-35-tdi-attraction-diesel-automatic-1968-2014-2017,2014,2017,A3 [2014-2017],audi,a3-2014-2017,3550,35-tdi-attraction,https://www.carwale.com/audi-cars/a3-2014-2017/,
Audi,A3,35 TDI Premium,2014,Diesel,Automatic,1968,20.3799991607666,5 Person,,False,True,carwale,carwale_launch_discontinue_range,audi-a3-35-tdi-premium-diesel-automatic-1968-2014-2017,2014,2017,A3 [2014-2017],audi,a3-2014-2017,3620,35-tdi-premium,https://www.carwale.com/audi-cars/a3-2014-2017/,
Audi,A3,35 TDI Premium Plus,2014,Diesel,Automatic,1968,20.3799991607666,5 Person,,False,True,carwale,carwale_launch_discontinue_range,audi-a3-35-tdi-premium-plus-diesel-automatic-1968-2014-2017,2014,2017,A3 [2014-2017],audi,a3-2014-2017,3621,35-tdi-premium-plus,https://www.carwale.com/audi-cars/a3-2014-2017/,
Audi,A3,35 TDI Technology,2014,Diesel,Automatic,1968,20.3799991607666,5 Person,,False,True,carwale,carwale_launch_discontinue_range,audi-a3-35-tdi-technology-diesel-automatic-1968-2014-2017,2014,2017,A3 [2014-2017],audi,a3-2014-2017,3622,35-tdi-technology,https://www.carwale.com/audi-cars/a3-2014-2017/,
Audi,A3,40 TFSI Premium Plus,2014,Petrol,Automatic,1798,16.6,5 Person,,False,True,carwale,carwale_launch_discontinue_range,audi-a3-40-tfsi-premium-plus-petrol-automatic-1798-2014-2017,2014,2017,A3 [2014-2017],audi,a3-2014-2017,3549,40-tfsi-premium-plus,https://www.carwale.com/audi-cars/a3-2014-2017/,
Audi,A3,35 TDI Attraction,2015,Diesel,Automatic,1968,20.3799991607666,5 Person,,False,True,carwale,carwale_launch_discontinue_range,audi-a3-35-tdi-attraction-diesel-automatic-1968-2014-2017,2014,2017,A3 [2014-2017],audi,a3-2014-2017,3550,35-tdi-attraction,https://www.carwale.com/audi-cars/a3-2014-2017/,
Audi,A3,35 TDI Limousine,2015,Diesel,Automatic,,kmpl,5 Person,,False,True,carwale,carwale_launch_discontinue_range,audi-a3-35-tdi-limousine-diesel-automatic-2015-2017,2015,2017,A3 [2014-2017],audi,a3-2014-2017,22140,35-tdi-limousine,https://www.carwale.com/audi-cars/a3-2014-2017/,
Audi,A3,35 TDI Premium,2015,Diesel,Automatic,1968,20.3799991607666,5 Person,,False,True,carwale,carwale_launch_discontinue_range,audi-a3-35-tdi-premium-diesel-automatic-1968-2014-2017,2014,2017,A3 [2014-2017],audi,a3-2014-2017,3620,35-tdi-premium,https://www.carwale.com/audi-cars/a3-2014-2017/,
Audi,A3,35 TDI Premium Plus,2015,Diesel,Automatic,1968,20.3799991607666,5 Person,,False,True,carwale,carwale_launch_discontinue_range,audi-a3-35-tdi-premium-plus-diesel-automatic-1968-2014-2017,2014,2017,A3 [2014-2017],audi,a3-2014-2017,3621,35-tdi-premium-plus,https://www.carwale.com/audi-cars/a3-2014-2017/,
Audi,A3,35 TDI Technology,2015,Diesel,Automatic,1968,20.3799991607666,5 Person,,False,True,carwale,carwale_launch_discontinue_range,audi-a3-35-tdi-technology-diesel-automatic-1968-2014-2017,2014,2017,A3 [2014-2017],audi,a3-2014-2017,3622,35-tdi-technology,https://www.carwale.com/audi-cars/a3-2014-2017/,
Audi,A3,40 TFSI Premium,2015,Petrol,Automatic,1798,16.6,5 Person,,False,True,carwale,carwale_launch_discontinue_range,audi-a3-40-tfsi-premium-petrol-automatic-1798-2015-2017,2015,2017,A3 [2014-2017],audi,a3-2014-2017,4234,40-tfsi-premium,https://www.carwale.com/audi-cars/a3-2014-2017/,
Audi,A3,40 TFSI Premium Plus,2015,Petrol,Automatic,1798,16.6,5 Person,,False,True,carwale,carwale_launch_discontinue_range,audi-a3-40-tfsi-premium-plus-petrol-automatic-1798-2014-2017,2014,2017,A3 [2014-2017],audi,a3-2014-2017,3549,40-tfsi-premium-plus,https://www.carwale.com/audi-cars/a3-2014-2017/,
Audi,A3,35 TDI Attraction,2016,Diesel,Automatic,1968,20.3799991607666,5 Person,,False,True,carwale,carwale_launch_discontinue_range,audi-a3-35-tdi-attraction-diesel-automatic-1968-2014-2017,2014,2017,A3 [2014-2017],audi,a3-2014-2017,3550,35-tdi-attraction,https://www.carwale.com/audi-cars/a3-2014-2017/,
Audi,A3,35 TDI Limousine,2016,Diesel,Automatic,,kmpl,5 Person,,False,True,carwale,carwale_launch_discontinue_range,audi-a3-35-tdi-limousine-diesel-automatic-2015-2017,2015,2017,A3 [2014-2017],audi,a3-2014-2017,22140,35-tdi-limousine,https://www.carwale.com/audi-cars/a3-2014-2017/,
Audi,A3,35 TDI Premium,2016,Diesel,Automatic,1968,20.3799991607666,5 Person,,False,True,carwale,carwale_launch_discontinue_range,audi-a3-35-tdi-premium-diesel-automatic-1968-2014-2017,2014,2017,A3 [2014-2017],audi,a3-2014-2017,3620,35-tdi-premium,https://www.carwale.com/audi-cars/a3-2014-2017/,
Audi,A3,35 TDI Premium Plus,2016,Diesel,Automatic,1968,20.3799991607666,5 Person,,False,True,carwale,carwale_launch_discontinue_range,audi-a3-35-tdi-premium-plus-diesel-automatic-1968-2014-2017,2014,2017,A3 [2014-2017],audi,a3-2014-2017,3621,35-tdi-premium-plus,https://www.carwale.com/audi-cars/a3-2014-2017/,
